620
-12301.845113 7727.790080 -740.340688 
7426.977363 34440.837205 3312.637783 
2129.960376 19816.554624 -540.516778 
1444.223858 -1131.197988 -60.036710 
24.972883 18.972883 -4.897427 
-25.095943 -31.154658 124.515584 
-38.739906 -53.791049 47.641873 
1197.332672 1265.628796 -73.010076 
-6.554817 217.769985 1204.679235 
-4490.930615 -1877.372880 -101.974283 
1996.638436 -5089.630617 -83.991152 
24.972883 -24.972883 -4.897427 
-25.095943 25.095943 124.515584 
-34.214334 34.214334 47.641873 
22704.007581 -5757.768262 -455.909431 
-5738.798188 24403.377341 -158.887062 
1361.183960 -14169.401715 -98.173968 
-638.799000 -1297.182228 -40.185478 
-18.972883 18.972883 -4.897427 
31.154658 -31.154658 124.515584 
53.791049 -53.791049 47.641873 
-803.237337 258.870714 -170.295974 
-284.713990 733.878196 1831.203273 
-758.399038 15465.006293 -213.058261 
66.589198 -2822.482775 -29.375777 
-18.972883 -24.972883 -4.897427 
31.154658 25.095943 124.515584 
53.791049 38.739906 47.641873 
1197.332672 -1265.628796 -73.010076 
-6.554817 -217.769985 1204.679235 
-4490.930615 1877.372880 -101.974283 
1996.638436 5089.630617 -83.991152 
24.972883 24.972883 -4.897427 
-25.095943 -25.095943 124.515584 
-34.214334 -34.214334 47.641873 
-12301.845113 -7727.790080 -740.340688 
7426.977363 -34440.837205 3312.637783 
2129.960376 -19816.554624 -540.516778 
1444.223858 1131.197988 -60.036710 
24.972883 -18.972883 -4.897427 
-25.095943 31.154658 124.515584 
-38.739906 53.791049 47.641873 
-803.237337 -258.870714 -170.295974 
-284.713990 -733.878196 1831.203273 
-758.399038 -15465.006293 -213.058261 
66.589198 2822.482775 -29.375777 
-18.972883 24.972883 -4.897427 
31.154658 -25.095943 124.515584 
53.791049 -38.739906 47.641873 
22704.007581 5757.768262 -455.909431 
-5738.798188 -24403.377341 -158.887062 
1361.183960 14169.401715 -98.173968 
-638.799000 1297.182228 -40.185478 
-18.972883 -18.972883 -4.897427 
31.154658 31.154658 124.515584 
53.791049 53.791049 47.641873 
-22704.007581 -5757.768262 -455.909431 
5738.798188 24403.377341 -158.887062 
-1361.183960 -14169.401715 -98.173968 
638.799000 -1297.182228 -40.185478 
18.972883 18.972883 -4.897427 
-31.154658 -31.154658 124.515584 
-53.791049 -53.791049 47.641873 
803.237337 258.870714 -170.295974 
284.713990 733.878196 1831.203273 
758.399038 15465.006293 -213.058261 
-66.589198 -2822.482775 -29.375777 
18.972883 -24.972883 -4.897427 
-31.154658 25.095943 124.515584 
-53.791049 38.739906 47.641873 
11838.445922 7437.849764 -2245.424518 
-7147.519385 33144.393838 3188.266417 
-2049.893158 19070.377755 -1596.631585 
-1389.959608 -1088.750267 -184.134688 
-24.166717 18.166717 -0.958918 
24.085823 -30.142241 120.016779 
37.247006 -51.957467 45.913858 
-1154.000096 1219.623937 -22.190777 
6.216702 209.763018 1161.070316 
4321.733592 -1806.842379 -302.715218 
-1921.581531 -4898.154770 -255.498876 
-24.166717 -24.166717 -0.958918 
24.085823 24.085823 120.016779 
32.891775 32.891775 45.913858 
773.984903 -249.385774 -54.567772 
274.270329 -707.144106 1764.862734 
729.708694 -14882.640242 -631.382247 
-64.212910 2716.341431 -92.790768 
18.166717 24.166717 -0.958918 
-30.142241 -24.085823 120.016779 
-51.957467 -37.247006 45.913858 
-21849.369689 5539.827648 -1398.901977 
5522.608844 -23484.830986 -497.132798 
-1310.071890 13636.093943 -301.694884 
614.624769 1248.486849 -124.991011 
18.166717 -18.166717 -0.958918 
-30.142241 30.142241 120.016779 
-51.957467 51.957467 45.913858 
-1154.000096 -1219.623937 -22.190777 
6.216702 -209.763018 1161.070316 
4321.733592 1806.842379 -302.715218 
-1921.581531 4898.154770 -255.498876 
-24.166717 24.166717 -0.958918 
24.085823 -24.085823 120.016779 
32.891775 -32.891775 45.913858 
11838.445922 -7437.849764 -2245.424518 
-7147.519385 -33144.393838 3188.266417 
-2049.893158 -19070.377755 -1596.631585 
-1389.959608 1088.750267 -184.134688 
-24.166717 -18.166717 -0.958918 
24.085823 30.142241 120.016779 
37.247006 51.957467 45.913858 
1255.433550 -3244.838934 -106.035386 
-75.036064 -15.465906 513.485368 
1295.237737 3844.664252 -105.032192 
-613.285491 -987.406354 -16.955324 
19139.921618 70261.205699 -1822.453114 
19139.921618 -70261.205699 -1822.453114 
-613.285491 987.406354 -16.955324 
1295.237737 -3844.664252 -105.032192 
-75.036064 15.465906 513.485368 
1255.433550 3244.838934 -106.035386 
-1289.828259 608.767429 1456.885985 
196.830619 -12.740904 441.345793 
-1290.455608 -742.145943 1394.524094 
853.585365 -1302.737043 0.994683 
-7788.480871 34298.905170 -848.565020 
-7788.480871 -34298.905170 -848.565020 
853.585365 1302.737043 0.994683 
-1290.455608 742.145943 1394.524094 
196.830619 12.740904 441.345793 
-1289.828259 -608.767429 1456.885985 
10003.519271 -35372.642285 9064.826439 
292.370711 -2888.047362 1584.981302 
-662.265727 8149.321265 332.656112 
-112.798180 100.085861 -63.098900 
15.582526 110.580826 42.423846 
-176.610287 1529.233179 3555.640889 
16193.760833 180542.014538 19872.107296 
16193.760833 -180542.014538 19872.107296 
-176.610287 -1529.233179 3555.640889 
15.582526 -110.580826 42.423846 
-112.798180 -100.085861 -63.098900 
-662.265727 -8149.321265 332.656112 
292.370711 2888.047362 1584.981302 
10003.519271 35372.642285 9064.826439 
-17789.290214 -85870.194773 20945.107867 
-1424.963603 -2613.551631 -3.574579 
16.704494 2254.601441 -21.699985 
-106.058778 58.406191 -25.923792 
36.759200 -45.833337 8.083121 
-336.648229 1282.688969 1494.285516 
-27238.113827 161019.539158 27400.191504 
-27238.113827 -161019.539158 27400.191504 
-336.648229 -1282.688969 1494.285516 
36.759200 45.833337 8.083121 
-106.058778 -58.406191 -25.923792 
16.704494 -2254.601441 -21.699985 
-1424.963603 2613.551631 -3.574579 
-17789.290214 85870.194773 20945.107867 
1289.828259 608.767429 1456.885985 
-196.830619 -12.740904 441.345793 
1290.455608 -742.145943 1394.524094 
-853.585365 -1302.737043 0.994683 
7788.480871 34298.905170 -848.565020 
7788.480871 -34298.905170 -848.565020 
-853.585365 1302.737043 0.994683 
1290.455608 742.145943 1394.524094 
-196.830619 12.740904 441.345793 
1289.828259 -608.767429 1456.885985 
-1255.433550 -3244.838934 -106.035386 
75.036064 -15.465906 513.485368 
-1295.237737 3844.664252 -105.032192 
613.285491 -987.406354 -16.955324 
-19139.921618 70261.205699 -1822.453114 
-19139.921618 -70261.205699 -1822.453114 
613.285491 987.406354 -16.955324 
-1295.237737 -3844.664252 -105.032192 
75.036064 15.465906 513.485368 
-1255.433550 3244.838934 -106.035386 
17789.290214 -85870.194773 20945.107867 
1424.963603 -2613.551631 -3.574579 
-16.704494 2254.601441 -21.699985 
106.058778 58.406191 -25.923792 
-36.759200 -45.833337 8.083121 
336.648229 1282.688969 1494.285516 
27238.113827 161019.539158 27400.191504 
27238.113827 -161019.539158 27400.191504 
336.648229 -1282.688969 1494.285516 
-36.759200 45.833337 8.083121 
106.058778 -58.406191 -25.923792 
-16.704494 -2254.601441 -21.699985 
1424.963603 2613.551631 -3.574579 
17789.290214 85870.194773 20945.107867 
-10003.519271 -35372.642285 9064.826439 
-292.370711 -2888.047362 1584.981302 
662.265727 8149.321265 332.656112 
112.798180 100.085861 -63.098900 
-15.582526 110.580826 42.423846 
176.610287 1529.233179 3555.640889 
-16193.760833 180542.014538 19872.107296 
-16193.760833 -180542.014538 19872.107296 
176.610287 -1529.233179 3555.640889 
-15.582526 -110.580826 42.423846 
112.798180 -100.085861 -63.098900 
662.265727 -8149.321265 332.656112 
-292.370711 2888.047362 1584.981302 
-10003.519271 35372.642285 9064.826439 
-5903.495615 52267.342947 1946.577376 
-30012.822635 36614.028815 6777.467389 
-59862.634957 -61962.931385 -1369.714612 
12431506.806570 -25264715.783639 -1017991.758566 
2579818500.165720 -12309992480.353939 9845168499.439034 
-2579818500.165720 -12309992480.353939 9845168499.439037 
-12431506.806570 -25264715.783639 -1017991.758566 
59862.634957 -61962.931385 -1369.714612 
30012.822635 36614.028815 6777.467389 
5903.495615 52267.342947 1946.577376 
-752.197454 743.498110 244.496528 
5525.173676 -9291.011254 -426.320056 
296462.352762 -158264.367745 -4074.305251 
22163805.702755 -89431352.038097 -4266761.665039 
1947905672.220789 1166155874.371841 -30919654.791529 
-1947905672.220789 1166155874.371841 -30919654.791529 
-22163805.702755 -89431352.038097 -4266761.665039 
-296462.352762 -158264.367745 -4074.305251 
-5525.173676 -9291.011254 -426.320056 
752.197454 743.498110 244.496528 
30675.867964 -36872.094467 4617.334654 
10394.366850 -2711.082141 3231.066625 
534126.613000 -409291.074689 55895.191651 
35062784.602534 -158351473.695257 -6771777.196812 
2062762357.892353 10736847148.572319 -208970100.989012 
-2062762357.892353 10736847148.572319 -208970100.989012 
-35062784.602534 -158351473.695257 -6771777.196812 
-534126.613000 -409291.074689 55895.191651 
-10394.366850 -2711.082141 3231.066625 
-30675.867964 -36872.094467 4617.334654 
1010.144011 -978.146065 -2.145703 
24015.052277 -4030.762470 -121.523877 
976803.999502 -748903.748142 -2851.354274 
45238677.630426 -51515210.798191 16866217.865765 
-25769798.038810 456796491.343559 -23128087.610809 
25769798.038810 456796491.343559 -23128087.610809 
-45238677.630426 -51515210.798191 16866217.865765 
-976803.999502 -748903.748142 -2851.354274 
